dGz100,Alter,Ho,species,rid
7,100,26.4,piab,104
7,105,27.1,piab,104
7,110,27.8,piab,104
7,115,28.5,piab,104
7,120,29.2,piab,104
7,125,29.8,piab,104
7,130,30.4,piab,104
6,25,0.0,piab,106
6,30,0.0,piab,106
6,35,7.6,piab,106
6,40,9.5,piab,106
6,45,11.4,piab,106
6,50,13.2,piab,106
6,55,14.9,piab,106
6,60,16.4,piab,106
6,65,17.7,piab,106
6,70,18.9,piab,106
6,75,20.1,piab,106
6,80,21.1,piab,106
6,85,22.1,piab,106
6,90,22.9,piab,106
6,95,23.7,piab,106
6,100,24.5,piab,106
6,105,25.3,piab,106
6,110,25.9,piab,106
6,115,26.6,piab,106
6,120,27.2,piab,106
6,125,27.8,piab,106
6,130,28.5,piab,106
14,30,10.1,abal,108
14,35,12.4,abal,108
14,40,14.6,abal,108
14,45,16.6,abal,108
14,50,18.3,abal,108
14,55,19.9,abal,108
14,60,21.5,abal,108
14,65,22.8,abal,108
14,70,24.3,abal,108
14,75,25.5,abal,108
14,80,26.8,abal,108
14,85,28.0,abal,108
14,90,29.2,abal,108
14,95,30.2,abal,108
14,100,31.2,abal,108
14,105,32.3,abal,108
14,110,33.1,abal,108
14,115,34.0,abal,108
14,120,34.8,abal,108
14,125,35.5,abal,108
14,130,36.2,abal,108
14,135,36.7,abal,108
14,140,37.3,abal,108
14,145,37.9,abal,108
14,150,38.4,abal,108
14,30,10.1,abal,110
14,35,12.4,abal,110
14,40,14.6,abal,110
14,45,16.6,abal,110
14,50,18.3,abal,110
14,55,19.9,abal,110
14,60,21.5,abal,110
14,65,22.8,abal,110
14,70,24.3,abal,110
14,75,25.5,abal,110
14,80,26.8,abal,110
14,85,28.0,abal,110
14,90,29.2,abal,110
14,95,30.2,abal,110
14,100,31.2,abal,110
14,105,32.3,abal,110
14,110,33.1,abal,110
14,115,34.0,abal,110
14,120,34.8,abal,110
14,125,35.5,abal,110
14,130,36.2,abal,110
14,135,36.7,abal,110
14,140,37.3,abal,110
14,145,37.9,abal,110
14,150,38.4,abal,110
14,30,10.1,abal,112
14,35,12.4,abal,112
14,40,14.6,abal,112
14,45,16.6,abal,112
14,50,18.3,abal,112
14,55,19.9,abal,112
14,60,21.5,abal,112
14,65,22.8,abal,112
14,70,24.3,abal,112
14,75,25.5,abal,112
14,80,26.8,abal,112
14,85,28.0,abal,112
14,90,29.2,abal,112
14,95,30.2,abal,112
14,100,31.2,abal,112
14,105,32.3,abal,112
14,110,33.1,abal,112
14,115,34.0,abal,112
14,120,34.8,abal,112
14,125,35.5,abal,112
14,130,36.2,abal,112
14,135,36.7,abal,112
14,140,37.3,abal,112
14,145,37.9,abal,112
14,150,38.4,abal,112
12,30,8.4,abal,114
12,35,10.4,abal,114
12,40,12.7,abal,114
12,45,14.6,abal,114
12,50,16.4,abal,114
12,55,18.0,abal,114
12,60,19.4,abal,114
12,65,20.8,abal,114
12,70,22.1,abal,114
12,75,23.3,abal,114
12,80,24.5,abal,114
12,85,25.6,abal,114
12,90,26.7,abal,114
12,95,27.7,abal,114
12,100,28.7,abal,114
12,105,29.6,abal,114
12,110,30.5,abal,114
12,115,31.3,abal,114
12,120,32.1,abal,114
12,125,32.7,abal,114
12,130,33.4,abal,114
12,135,34.0,abal,114
12,140,34.6,abal,114
12,145,35.1,abal,114
12,150,35.6,abal,114
10,30,6.9,abal,118
10,35,8.7,abal,118
10,40,10.4,abal,118
10,45,12.4,abal,118
10,50,14.2,abal,118
10,55,15.8,abal,118
10,60,17.4,abal,118
10,65,18.6,abal,118
10,70,19.9,abal,118
10,75,21.0,abal,118
10,80,22.2,abal,118
10,85,23.2,abal,118
10,90,24.3,abal,118
10,95,25.2,abal,118
10,100,26.2,abal,118
10,105,27.0,abal,118
10,110,27.8,abal,118
10,115,28.6,abal,118
10,120,29.4,abal,118
10,125,30.0,abal,118
10,130,30.6,abal,118
10,135,31.2,abal,118
10,140,31.8,abal,118
10,145,32.3,abal,118
10,150,32.7,abal,118
11,30,7.7,abal,120
11,35,9.6,abal,120
11,40,11.5,abal,120
11,45,13.6,abal,120
11,50,15.3,abal,120
11,55,16.9,abal,120
11,60,18.3,abal,120
11,65,19.7,abal,120
11,70,20.9,abal,120
11,75,22.2,abal,120
11,80,23.3,abal,120
11,85,24.4,abal,120
11,90,25.5,abal,120
11,95,26.5,abal,120
11,100,27.5,abal,120
11,105,28.4,abal,120
11,110,29.2,abal,120
11,115,30.0,abal,120
11,120,30.7,abal,120
11,125,31.4,abal,120
11,130,32.1,abal,120
11,135,32.6,abal,120
11,140,33.2,abal,120
11,145,33.7,abal,120
11,150,34.2,abal,120
11,30,7.7,abal,122
11,35,9.6,abal,122
11,40,11.5,abal,122
11,45,13.6,abal,122
11,50,15.3,abal,122
11,55,16.9,abal,122
11,60,18.3,abal,122
11,65,19.7,abal,122
11,70,20.9,abal,122
11,75,22.2,abal,122
11,80,23.3,abal,122
11,85,24.4,abal,122
11,90,25.5,abal,122
11,95,26.5,abal,122
11,100,27.5,abal,122
11,105,28.4,abal,122
11,110,29.2,abal,122
11,115,30.0,abal,122
11,120,30.7,abal,122
11,125,31.4,abal,122
11,130,32.1,abal,122
11,135,32.6,abal,122
11,140,33.2,abal,122
11,145,33.7,abal,122
11,150,34.2,abal,122
12,30,8.4,abal,124
12,35,10.4,abal,124
12,40,12.7,abal,124
12,45,14.6,abal,124
12,50,16.4,abal,124
12,55,18.0,abal,124
12,60,19.4,abal,124
12,65,20.8,abal,124
12,70,22.1,abal,124
12,75,23.3,abal,124
12,80,24.5,abal,124
12,85,25.6,abal,124
12,90,26.7,abal,124
12,95,27.7,abal,124
12,100,28.7,abal,124
12,105,29.6,abal,124
12,110,30.5,abal,124
12,115,31.3,abal,124
12,120,32.1,abal,124
12,125,32.7,abal,124
12,130,33.4,abal,124
12,135,34.0,abal,124
12,140,34.6,abal,124
12,145,35.1,abal,124
12,150,35.6,abal,124
7,30,9.0,fasy,130
7,35,11.2,fasy,130
7,40,13.4,fasy,130
7,45,15.6,fasy,130
7,50,17.6,fasy,130
7,55,19.4,fasy,130
7,60,21.0,fasy,130
7,65,22.4,fasy,130
7,70,23.7,fasy,130
7,75,24.9,fasy,130
7,80,26.0,fasy,130
7,85,27.1,fasy,130
7,90,28.2,fasy,130
7,95,29.2,fasy,130
7,100,30.1,fasy,130
7,105,31.0,fasy,130
7,110,31.7,fasy,130
7,115,32.4,fasy,130
7,120,33.1,fasy,130
7,125,33.7,fasy,130
7,130,34.3,fasy,130
7,135,34.8,fasy,130
7,140,35.3,fasy,130
7,145,35.7,fasy,130
7,150,36.1,fasy,130
6,20,10.0,lade,132
6,25,12.5,lade,132
6,30,14.5,lade,132
6,35,16.5,lade,132
6,40,18.1,lade,132
6,45,19.5,lade,132
6,50,20.9,lade,132
6,55,22.0,lade,132
6,60,23.1,lade,132
6,65,24.1,lade,132
6,70,25.0,lade,132
6,75,25.8,lade,132
6,80,26.5,lade,132
6,85,27.2,lade,132
6,90,27.9,lade,132
6,95,28.5,lade,132
6,100,28.9,lade,132
6,105,29.4,lade,132
6,110,29.8,lade,132
6,115,30.2,lade,132
6,120,30.6,lade,132
6,125,30.9,lade,132
6,130,31.2,lade,132
6,135,31.4,lade,132
6,140,31.6,lade,132
6,30,7.2,fasy,134
6,35,9.3,fasy,134
6,40,11.4,fasy,134
6,45,13.6,fasy,134
6,50,15.4,fasy,134
6,55,17.1,fasy,134
6,60,18.6,fasy,134
6,65,20.1,fasy,134
6,70,21.3,fasy,134
6,75,22.5,fasy,134
6,80,23.6,fasy,134
6,85,24.6,fasy,134
6,90,25.6,fasy,134
6,95,26.5,fasy,134
6,100,27.4,fasy,134
6,105,28.2,fasy,134
6,110,28.9,fasy,134
6,115,29.7,fasy,134
6,120,30.3,fasy,134
6,125,30.9,fasy,134
6,130,31.3,fasy,134
6,135,31.8,fasy,134
6,140,32.3,fasy,134
6,145,32.7,fasy,134
6,150,33.1,fasy,134
6,30,7.2,fasy,136
6,35,9.3,fasy,136
6,40,11.4,fasy,136
6,45,13.6,fasy,136
6,50,15.4,fasy,136
6,55,17.1,fasy,136
6,60,18.6,fasy,136
6,65,20.1,fasy,136
6,70,21.3,fasy,136
6,75,22.5,fasy,136
6,80,23.6,fasy,136
6,85,24.6,fasy,136
6,90,25.6,fasy,136
6,95,26.5,fasy,136
6,100,27.4,fasy,136
6,105,28.2,fasy,136
6,110,28.9,fasy,136
6,115,29.7,fasy,136
6,120,30.3,fasy,136
6,125,30.9,fasy,136
6,130,31.3,fasy,136
6,135,31.8,fasy,136
6,140,32.3,fasy,136
6,145,32.7,fasy,136
6,150,33.1,fasy,136
16,30,11.8,abal,138
16,35,14.3,abal,138
16,40,16.5,abal,138
16,45,18.4,abal,138
16,50,20.2,abal,138
16,55,21.9,abal,138
16,60,23.5,abal,138
16,65,24.9,abal,138
16,70,26.5,abal,138
16,75,27.8,abal,138
16,80,29.2,abal,138
16,85,30.4,abal,138
16,90,31.6,abal,138
16,95,32.7,abal,138
16,100,33.8,abal,138
16,105,34.9,abal,138
16,110,35.8,abal,138
16,115,36.6,abal,138
16,120,37.4,abal,138
16,125,38.2,abal,138
16,130,38.9,abal,138
16,135,39.5,abal,138
16,140,40.1,abal,138
16,145,40.7,abal,138
16,150,41.2,abal,138
16,30,11.8,abal,140
16,35,14.3,abal,140
16,40,16.5,abal,140
16,45,18.4,abal,140
16,50,20.2,abal,140
16,55,21.9,abal,140
16,60,23.5,abal,140
16,65,24.9,abal,140
16,70,26.5,abal,140
16,75,27.8,abal,140
16,80,29.2,abal,140
16,85,30.4,abal,140
16,90,31.6,abal,140
16,95,32.7,abal,140
16,100,33.8,abal,140
16,105,34.9,abal,140
16,110,35.8,abal,140
16,115,36.6,abal,140
16,120,37.4,abal,140
16,125,38.2,abal,140
16,130,38.9,abal,140
16,135,39.5,abal,140
16,140,40.1,abal,140
16,145,40.7,abal,140
16,150,41.2,abal,140
11,20,7.9,piab,142
11,25,10.3,piab,142
11,30,12.8,piab,142
11,35,15.3,piab,142
11,40,17.7,piab,142
11,45,19.9,piab,142
11,50,22.0,piab,142
11,55,23.7,piab,142
11,60,25.2,piab,142
11,65,26.5,piab,142
11,70,27.6,piab,142
11,75,28.7,piab,142
11,80,29.7,piab,142
11,85,30.5,piab,142
11,90,31.4,piab,142
11,95,32.2,piab,142
11,100,32.9,piab,142
11,105,33.5,piab,142
11,110,34.3,piab,142
11,115,34.8,piab,142
11,120,35.5,piab,142
11,125,36.1,piab,142
11,130,36.7,piab,142
13,15,7.0,piab,144
13,20,9.8,piab,144
13,25,12.3,piab,144
13,30,15.1,piab,144
13,35,17.8,piab,144
13,40,20.4,piab,144
13,45,22.7,piab,144
13,50,24.7,piab,144
13,55,26.4,piab,144
13,60,27.9,piab,144
13,65,29.2,piab,144
13,70,30.3,piab,144
13,75,31.4,piab,144
13,80,32.4,piab,144
13,85,33.3,piab,144
13,90,34.1,piab,144
13,95,34.9,piab,144
13,100,35.7,piab,144
13,105,36.4,piab,144
13,110,37.1,piab,144
13,115,37.6,piab,144
13,120,38.2,piab,144
13,125,38.8,piab,144
13,130,39.4,piab,144
11,20,7.9,piab,146
11,25,10.3,piab,146
11,30,12.8,piab,146
11,35,15.3,piab,146
11,40,17.7,piab,146
11,45,19.9,piab,146
11,50,22.0,piab,146
11,55,23.7,piab,146
11,60,25.2,piab,146
11,65,26.5,piab,146
11,70,27.6,piab,146
11,75,28.7,piab,146
11,80,29.7,piab,146
11,85,30.5,piab,146
11,90,31.4,piab,146
11,95,32.2,piab,146
11,100,32.9,piab,146
11,105,33.5,piab,146
11,110,34.3,piab,146
11,115,34.8,piab,146
11,120,35.5,piab,146
11,125,36.1,piab,146
11,130,36.7,piab,146
10,20,6.9,piab,148
10,25,9.0,piab,148
10,30,11.4,piab,148
10,35,13.9,piab,148
10,40,16.2,piab,148
10,45,18.3,piab,148
10,50,20.4,piab,148
10,55,22.2,piab,148
10,60,23.6,piab,148
10,65,25.0,piab,148
10,70,26.2,piab,148
10,75,27.2,piab,148
10,80,28.2,piab,148
10,85,29.1,piab,148
10,90,29.8,piab,148
10,95,30.6,piab,148
10,100,31.5,piab,148
10,105,32.1,piab,148
10,110,32.8,piab,148
10,115,33.4,piab,148
10,120,34.0,piab,148
10,125,34.5,piab,148
10,130,35.1,piab,148
16,15,8.6,piab,150
16,20,12.1,piab,150
16,25,15.1,piab,150
16,30,18.1,piab,150
16,35,21.0,piab,150
16,40,23.8,piab,150
16,45,26.3,piab,150
16,50,28.3,piab,150
16,55,29.9,piab,150
16,60,31.5,piab,150
16,65,32.7,piab,150
16,70,33.9,piab,150
16,75,35.0,piab,150
16,80,36.1,piab,150
16,85,37.1,piab,150
16,90,37.9,piab,150
16,95,38.8,piab,150
16,100,39.5,piab,150
16,105,40.1,piab,150
16,110,40.9,piab,150
16,115,41.4,piab,150
16,120,42.0,piab,150
16,125,42.5,piab,150
16,130,43.1,piab,150
16,15,8.6,piab,152
16,20,12.1,piab,152
16,25,15.1,piab,152
16,30,18.1,piab,152
16,35,21.0,piab,152
16,40,23.8,piab,152
16,45,26.3,piab,152
16,50,28.3,piab,152
16,55,29.9,piab,152
16,60,31.5,piab,152
16,65,32.7,piab,152
16,70,33.9,piab,152
16,75,35.0,piab,152
16,80,36.1,piab,152
16,85,37.1,piab,152
16,90,37.9,piab,152
16,95,38.8,piab,152
16,100,39.5,piab,152
16,105,40.1,piab,152
16,110,40.9,piab,152
16,115,41.4,piab,152
16,120,42.0,piab,152
16,125,42.5,piab,152
16,130,43.1,piab,152
13,15,7.0,piab,154
13,20,9.8,piab,154
13,25,12.3,piab,154
13,30,15.1,piab,154
13,35,17.8,piab,154
13,40,20.4,piab,154
13,45,22.7,piab,154
13,50,24.7,piab,154
13,55,26.4,piab,154
13,60,27.9,piab,154
13,65,29.2,piab,154
13,70,30.3,piab,154
13,75,31.4,piab,154
13,80,32.4,piab,154
13,85,33.3,piab,154
13,90,34.1,piab,154
13,95,34.9,piab,154
13,100,35.7,piab,154
13,105,36.4,piab,154
13,110,37.1,piab,154
13,115,37.6,piab,154
13,120,38.2,piab,154
13,125,38.8,piab,154
13,130,39.4,piab,154
16,15,8.6,piab,156
16,20,12.1,piab,156
16,25,15.1,piab,156
16,30,18.1,piab,156
16,35,21.0,piab,156
16,40,23.8,piab,156
16,45,26.3,piab,156
16,50,28.3,piab,156
16,55,29.9,piab,156
16,60,31.5,piab,156
16,65,32.7,piab,156
16,70,33.9,piab,156
16,75,35.0,piab,156
16,80,36.1,piab,156
16,85,37.1,piab,156
16,90,37.9,piab,156
16,95,38.8,piab,156
16,100,39.5,piab,156
16,105,40.1,piab,156
16,110,40.9,piab,156
16,115,41.4,piab,156
16,120,42.0,piab,156
16,125,42.5,piab,156
16,130,43.1,piab,156
16,15,8.6,piab,158
16,20,12.1,piab,158
16,25,15.1,piab,158
16,30,18.1,piab,158
16,35,21.0,piab,158
16,40,23.8,piab,158
16,45,26.3,piab,158
16,50,28.3,piab,158
16,55,29.9,piab,158
16,60,31.5,piab,158
16,65,32.7,piab,158
16,70,33.9,piab,158
16,75,35.0,piab,158
16,80,36.1,piab,158
16,85,37.1,piab,158
16,90,37.9,piab,158
16,95,38.8,piab,158
16,100,39.5,piab,158
16,105,40.1,piab,158
16,110,40.9,piab,158
16,115,41.4,piab,158
16,120,42.0,piab,158
16,125,42.5,piab,158
16,130,43.1,piab,158
16,15,8.6,piab,160
16,20,12.1,piab,160
16,25,15.1,piab,160
16,30,18.1,piab,160
16,35,21.0,piab,160
16,40,23.8,piab,160
16,45,26.3,piab,160
16,50,28.3,piab,160
16,55,29.9,piab,160
16,60,31.5,piab,160
16,65,32.7,piab,160
16,70,33.9,piab,160
16,75,35.0,piab,160
16,80,36.1,piab,160
16,85,37.1,piab,160
16,90,37.9,piab,160
16,95,38.8,piab,160
16,100,39.5,piab,160
16,105,40.1,piab,160
16,110,40.9,piab,160
16,115,41.4,piab,160
16,120,42.0,piab,160
16,125,42.5,piab,160
16,130,43.1,piab,160
16,15,8.6,piab,162
16,20,12.1,piab,162
16,25,15.1,piab,162
16,30,18.1,piab,162
16,35,21.0,piab,162
16,40,23.8,piab,162
16,45,26.3,piab,162
16,50,28.3,piab,162
16,55,29.9,piab,162
16,60,31.5,piab,162
16,65,32.7,piab,162
16,70,33.9,piab,162
16,75,35.0,piab,162
16,80,36.1,piab,162
16,85,37.1,piab,162
16,90,37.9,piab,162
16,95,38.8,piab,162
16,100,39.5,piab,162
16,105,40.1,piab,162
16,110,40.9,piab,162
16,115,41.4,piab,162
16,120,42.0,piab,162
16,125,42.5,piab,162
16,130,43.1,piab,162
16,30,11.8,abal,164
16,35,14.3,abal,164
16,40,16.5,abal,164
16,45,18.4,abal,164
16,50,20.2,abal,164
16,55,21.9,abal,164
16,60,23.5,abal,164
16,65,24.9,abal,164
16,70,26.5,abal,164
16,75,27.8,abal,164
16,80,29.2,abal,164
16,85,30.4,abal,164
16,90,31.6,abal,164
16,95,32.7,abal,164
16,100,33.8,abal,164
16,105,34.9,abal,164
16,110,35.8,abal,164
16,115,36.6,abal,164
16,120,37.4,abal,164
16,125,38.2,abal,164
16,130,38.9,abal,164
16,135,39.5,abal,164
16,140,40.1,abal,164
16,145,40.7,abal,164
16,150,41.2,abal,164
16,30,11.8,abal,166
16,35,14.3,abal,166
16,40,16.5,abal,166
16,45,18.4,abal,166
16,50,20.2,abal,166
16,55,21.9,abal,166
16,60,23.5,abal,166
16,65,24.9,abal,166
16,70,26.5,abal,166
16,75,27.8,abal,166
16,80,29.2,abal,166
16,85,30.4,abal,166
16,90,31.6,abal,166
16,95,32.7,abal,166
16,100,33.8,abal,166
16,105,34.9,abal,166
16,110,35.8,abal,166
16,115,36.6,abal,166
16,120,37.4,abal,166
16,125,38.2,abal,166
16,130,38.9,abal,166
16,135,39.5,abal,166
16,140,40.1,abal,166
16,145,40.7,abal,166
16,150,41.2,abal,166
6,20,10.0,lade,168
6,25,12.5,lade,168
6,30,14.5,lade,168
6,35,16.5,lade,168
6,40,18.1,lade,168
6,45,19.5,lade,168
6,50,20.9,lade,168
6,55,22.0,lade,168
6,60,23.1,lade,168
6,65,24.1,lade,168
6,70,25.0,lade,168
6,75,25.8,lade,168
6,80,26.5,lade,168
6,85,27.2,lade,168
6,90,27.9,lade,168
6,95,28.5,lade,168
6,100,28.9,lade,168
6,105,29.4,lade,168
6,110,29.8,lade,168
6,115,30.2,lade,168
6,120,30.6,lade,168
6,125,30.9,lade,168
6,130,31.2,lade,168
6,135,31.4,lade,168
6,140,31.6,lade,168
6,20,10.0,lade,172
6,25,12.5,lade,172
6,30,14.5,lade,172
6,35,16.5,lade,172
6,40,18.1,lade,172
6,45,19.5,lade,172
6,50,20.9,lade,172
6,55,22.0,lade,172
6,60,23.1,lade,172
6,65,24.1,lade,172
6,70,25.0,lade,172
6,75,25.8,lade,172
6,80,26.5,lade,172
6,85,27.2,lade,172
6,90,27.9,lade,172
6,95,28.5,lade,172
6,100,28.9,lade,172
6,105,29.4,lade,172
6,110,29.8,lade,172
6,115,30.2,lade,172
6,120,30.6,lade,172
6,125,30.9,lade,172
6,130,31.2,lade,172
6,135,31.4,lade,172
6,140,31.6,lade,172
5,30,0.0,fasy,176
5,35,7.2,fasy,176
5,40,9.3,fasy,176
5,45,11.4,fasy,176
5,50,13.2,fasy,176
5,55,14.8,fasy,176
5,60,16.3,fasy,176
5,65,17.7,fasy,176
5,70,18.9,fasy,176
5,75,20.1,fasy,176
5,80,21.1,fasy,176
5,85,22.1,fasy,176
5,90,23.0,fasy,176
5,95,23.9,fasy,176
5,100,24.7,fasy,176
5,105,25.6,fasy,176
5,110,26.2,fasy,176
5,115,26.9,fasy,176
5,120,27.4,fasy,176
5,125,28.0,fasy,176
5,130,28.5,fasy,176
5,135,28.9,fasy,176
5,140,29.4,fasy,176
5,145,29.8,fasy,176
5,150,30.1,fasy,176
17,20,14.4,psme,178
17,25,18.3,psme,178
17,30,21.8,psme,178
17,35,24.9,psme,178
17,40,27.6,psme,178
17,45,30.2,psme,178
17,50,32.3,psme,178
17,55,34.3,psme,178
17,60,36.2,psme,178
17,65,37.9,psme,178
17,70,39.5,psme,178
17,75,40.9,psme,178
17,80,42.3,psme,178
17,85,43.6,psme,178
17,90,44.7,psme,178
17,95,45.9,psme,178
17,100,46.9,psme,178
12,20,11.4,psme,180
12,25,14.7,psme,180
12,30,17.6,psme,180
12,35,20.2,psme,180
12,40,22.6,psme,180
12,45,24.7,psme,180
12,50,26.6,psme,180
12,55,28.5,psme,180
12,60,30.1,psme,180
12,65,31.5,psme,180
12,70,32.8,psme,180
12,75,34.1,psme,180
12,80,35.3,psme,180
12,85,36.4,psme,180
12,90,37.4,psme,180
12,95,38.4,psme,180
12,100,39.3,psme,180
12,30,8.4,abal,182
12,35,10.4,abal,182
12,40,12.7,abal,182
12,45,14.6,abal,182
12,50,16.4,abal,182
12,55,18.0,abal,182
12,60,19.4,abal,182
12,65,20.8,abal,182
12,70,22.1,abal,182
12,75,23.3,abal,182
12,80,24.5,abal,182
12,85,25.6,abal,182
12,90,26.7,abal,182
12,95,27.7,abal,182
12,100,28.7,abal,182
12,105,29.6,abal,182
12,110,30.5,abal,182
12,115,31.3,abal,182
12,120,32.1,abal,182
12,125,32.7,abal,182
12,130,33.4,abal,182
12,135,34.0,abal,182
12,140,34.6,abal,182
12,145,35.1,abal,182
12,150,35.6,abal,182
16,20,13.9,psme,184
16,25,17.6,psme,184
16,30,21.0,psme,184
16,35,24.0,psme,184
16,40,26.6,psme,184
16,45,29.1,psme,184
16,50,31.2,psme,184
16,55,33.2,psme,184
16,60,35.1,psme,184
16,65,36.8,psme,184
16,70,38.3,psme,184
16,75,39.7,psme,184
16,80,41.0,psme,184
16,85,42.2,psme,184
16,90,43.3,psme,184
16,95,44.4,psme,184
16,100,45.5,psme,184
16,20,13.9,psme,186
16,25,17.6,psme,186
16,30,21.0,psme,186
16,35,24.0,psme,186
16,40,26.6,psme,186
16,45,29.1,psme,186
16,50,31.2,psme,186
16,55,33.2,psme,186
16,60,35.1,psme,186
16,65,36.8,psme,186
16,70,38.3,psme,186
16,75,39.7,psme,186
16,80,41.0,psme,186
16,85,42.2,psme,186
16,90,43.3,psme,186
16,95,44.4,psme,186
16,100,45.5,psme,186
8,30,10.7,fasy,188
8,35,13.0,fasy,188
8,40,15.4,fasy,188
8,45,17.7,fasy,188
8,50,19.7,fasy,188
8,55,21.6,fasy,188
8,60,23.3,fasy,188
8,65,24.7,fasy,188
8,70,26.0,fasy,188
8,75,27.3,fasy,188
8,80,28.5,fasy,188
8,85,29.7,fasy,188
8,90,30.8,fasy,188
8,95,31.8,fasy,188
8,100,32.7,fasy,188
8,105,33.6,fasy,188
8,110,34.4,fasy,188
8,115,35.3,fasy,188
8,120,35.9,fasy,188
8,125,36.5,fasy,188
8,130,37.0,fasy,188
8,135,37.6,fasy,188
8,140,38.1,fasy,188
8,145,38.5,fasy,188
8,150,39.0,fasy,188
4,30,0.0,fasy,192
4,35,0.0,fasy,192
4,40,6.6,fasy,192
4,45,8.9,fasy,192
4,50,10.7,fasy,192
4,55,12.2,fasy,192
4,60,13.6,fasy,192
4,65,15.0,fasy,192
4,70,16.3,fasy,192
4,75,17.4,fasy,192
4,80,18.3,fasy,192
4,85,19.2,fasy,192
4,90,20.1,fasy,192
4,95,21.0,fasy,192
4,100,21.7,fasy,192
4,105,22.5,fasy,192
4,110,23.1,fasy,192
4,115,23.7,fasy,192
4,120,24.3,fasy,192
4,125,24.7,fasy,192
4,130,25.2,fasy,192
4,135,25.7,fasy,192
4,140,26.0,fasy,192
4,145,26.4,fasy,192
4,150,26.7,fasy,192
10,30,13.6,fasy,202
10,35,16.5,fasy,202
10,40,19.2,fasy,202
10,45,21.7,fasy,202
10,50,24.0,fasy,202
10,55,26.1,fasy,202
10,60,27.9,fasy,202
10,65,29.3,fasy,202
10,70,30.7,fasy,202
10,75,32.2,fasy,202
10,80,33.4,fasy,202
10,85,34.7,fasy,202
10,90,35.9,fasy,202
10,95,37.0,fasy,202
10,100,37.9,fasy,202
10,105,38.9,fasy,202
10,110,39.8,fasy,202
10,115,40.6,fasy,202
10,120,41.6,fasy,202
10,125,42.2,fasy,202
10,130,43.0,fasy,202
10,135,43.8,fasy,202
10,140,44.5,fasy,202
10,145,45.0,fasy,202
10,150,45.5,fasy,202
6,20,10.0,lade,204
6,25,12.5,lade,204
6,30,14.5,lade,204
6,35,16.5,lade,204
6,40,18.1,lade,204
6,45,19.5,lade,204
6,50,20.9,lade,204
6,55,22.0,lade,204
6,60,23.1,lade,204
6,65,24.1,lade,204
6,70,25.0,lade,204
6,75,25.8,lade,204
6,80,26.5,lade,204
6,85,27.2,lade,204
6,90,27.9,lade,204
6,95,28.5,lade,204
6,100,28.9,lade,204
6,105,29.4,lade,204
6,110,29.8,lade,204
6,115,30.2,lade,204
6,120,30.6,lade,204
6,125,30.9,lade,204
6,130,31.2,lade,204
6,135,31.4,lade,204
6,140,31.6,lade,204
20,20,16.1,psme,208
20,25,20.3,psme,208
20,30,24.1,psme,208
20,35,27.5,psme,208
20,40,30.4,psme,208
20,45,33.1,psme,208
20,50,35.5,psme,208
20,55,37.7,psme,208
20,60,39.7,psme,208
20,65,41.5,psme,208
20,70,43.2,psme,208
20,75,44.7,psme,208
20,80,46.2,psme,208
20,85,47.6,psme,208
20,90,48.9,psme,208
20,95,50.0,psme,208
20,100,51.1,psme,208
8,15,9.0,lade,210
8,20,12.1,lade,210
8,25,14.8,lade,210
8,30,17.2,lade,210
8,35,19.3,lade,210
8,40,21.2,lade,210
8,45,22.9,lade,210
8,50,24.4,lade,210
8,55,25.8,lade,210
8,60,27.0,lade,210
8,65,28.2,lade,210
8,70,29.1,lade,210
8,75,30.1,lade,210
8,80,31.0,lade,210
8,85,31.7,lade,210
8,90,32.4,lade,210
8,95,33.1,lade,210
8,100,33.7,lade,210
8,105,34.2,lade,210
8,110,34.6,lade,210
8,115,35.0,lade,210
8,120,35.4,lade,210
8,125,35.8,lade,210
8,130,36.1,lade,210
8,135,36.4,lade,210
8,140,36.7,lade,210
7,30,9.0,fasy,216
7,35,11.2,fasy,216
7,40,13.4,fasy,216
7,45,15.6,fasy,216
7,50,17.6,fasy,216
7,55,19.4,fasy,216
7,60,21.0,fasy,216
7,65,22.4,fasy,216
7,70,23.7,fasy,216
7,75,24.9,fasy,216
7,80,26.0,fasy,216
7,85,27.1,fasy,216
7,90,28.2,fasy,216
7,95,29.2,fasy,216
7,100,30.1,fasy,216
7,105,31.0,fasy,216
7,110,31.7,fasy,216
7,115,32.4,fasy,216
7,120,33.1,fasy,216
7,125,33.7,fasy,216
7,130,34.3,fasy,216
7,135,34.8,fasy,216
7,140,35.3,fasy,216
7,145,35.7,fasy,216
7,150,36.1,fasy,216
16,30,11.8,abal,218
16,35,14.3,abal,218
16,40,16.5,abal,218
16,45,18.4,abal,218
16,50,20.2,abal,218
16,55,21.9,abal,218
16,60,23.5,abal,218
16,65,24.9,abal,218
16,70,26.5,abal,218
16,75,27.8,abal,218
16,80,29.2,abal,218
16,85,30.4,abal,218
16,90,31.6,abal,218
16,95,32.7,abal,218
16,100,33.8,abal,218
16,105,34.9,abal,218
16,110,35.8,abal,218
16,115,36.6,abal,218
16,120,37.4,abal,218
16,125,38.2,abal,218
16,130,38.9,abal,218
16,135,39.5,abal,218
16,140,40.1,abal,218
16,145,40.7,abal,218
16,150,41.2,abal,218
7,30,9.0,fasy,220
7,35,11.2,fasy,220
7,40,13.4,fasy,220
7,45,15.6,fasy,220
7,50,17.6,fasy,220
7,55,19.4,fasy,220
7,60,21.0,fasy,220
7,65,22.4,fasy,220
